text,label
klau email dan nomer hp awal daftar terus diganti yang email pertama itu ntar diteror tidak sama no hp nya,0.0
saya diteror terus hampir setiap hari dikirimin gojek makanan katanya buat peringatan padahal baru gagal bayar hari kalau dikirimin terus ya bagaimana mau cepat bayar sedangkan uangnya kurang dibuat bayar gojek mungkin tmn ada pencerahan bisa bantu komen,0.0
saya gagal bayar arta niaga baru hari tapi tidak ada teror sama sekali dri apk nya kira sebar data tidak ya,0.0
email saya ada di hp saya satunya yang rusak apakah ngaruh kalau sudah di seting tapi yang hp rusak kan ngga bisa buat nyetingnya mohon arahanya,0.0
kalau alamat kita masih bisa di lacak tidak kak takut debt collector nya datang ke rumah,0.0
bang saya gagal bayar hari sudah mulai ke medsos tempat kerja saya,0.0
saya gagal bayar d aplikasi,0.0
bang punya saya kok di pantau koneksi anda kok isi nya ig sama fb sama greb itu bagaimana bang,0.0
akhirnya berani gagal bayar setelah pusing juta utang akhirnya pusing,0.0
gagal bayar saya sudah di sebar ke kontak wa bang nagih saya harus ngadu ke mana,0.0
bang kalau semisal nya akun google saya ko g ada pihak ke tiga dari pinjaman online padahal ada banyak apk yang ter instal itu bagaimana ya,0.0
sharing dong ini saya lg si kejar sama pinjaman online ilegal dan mengancam sebar data ke setiap kontak saya termasuk foto saya akan di sebar kira nya saya hrs berbuat apa sedangkan uang pun tidak ada,0.0
di gogledata privasi tidak terhubung ke pinjaman online kok bisa sebar data ya baru gagal bayar di umekaya barusan di sebar data sama pihak mereka alhasih hp jadi rame,0.0
bang kok pinjaman online tahu tempat kerja kita padahal pas pertama masuk data kerjanya saya isi ngasal,0.0
ka kalau dri awal gapunya facebook apakah langkah facebook juga diikutin,0.0
tanggal ini gua mau mulai galbau tapi rada takut apk hmpir juta kurang lebih sudah tidak bisa bayar lagi semoga aja aman,0.0
kalau akun gogle di hapus buat youtubeber yang serius bagaimana bang,0.0
tnya bang saya punya pinjaman online ilegal dan legal kalau legal mau saya lunasin tapi kalau illegal yang tiba tiba uang masuk dan ancem sebar data ini saya takut bngettt bang gmna ngerusakkkk mental saya dan psikologis ktp kira kira disebar tidak yaa bang atausalah gunakan,0.0
bantu semangatin saya dong kawan per tanggal feb q sudah tidak sanggup lg glob tulob buat bayar pinjaman online kasihan suami dan anak suami g tahu saya ada pinjaman online idah app semoga aja tidak ada debt collector yang jahat datang kerumah takut suami kaget karena punys sakit nulis ini sambil nangis gmana nanti nasib keluarga saya bantu do a dan semangatin y teman,0.0
maaf ya bukan saya pro dengan aplikasi saya cuma menyampaikan pendapat saja sebenarnya hutang fiutang itu sudah hal biasa dalam hidup namun harus berkaca dulu pada diri sendiri apakah saya mampu untuk mengganti nya jika mampu perhitungkan dahulu seberapa besar kemampuan kita jika itu sudah terjawab jika mampu dan kemampuannya sekian maka silahkan lakukan pinjaman toh jika pembayaran baik baik saja tidak mungkin aplikasi akan mengganggu tapiiiiiii jika jawaban nya tidak mampu better menabung saja sedikit demi sedikit secara mandiri dan jangan mengajukan pinjaman dengan begitu tidak akan di bebani tagihan dan itu lebih baik ketimbang berusaha lari dari hutang karena gagal bayar kalau itu terjadi bukan kah sama saja kita menipu orang begitu saja pendapat dari saya,0.0
saya iseng melihat konten ini ternyata orang dikomen pada bego yaa punya utang pada kagak mau bayar sudah tolol nyusahin lagi,0.0
kalau hpnya direset bagaimana bg,0.0
kalau pakai data jujur sampai ke tempat kerja kira bagaimana bang ngeri jga kalau sampai kkantor,0.0
bang saya kemarin sudah hapus akun google dan hapus wa busines tapi pihak pinjaman online adakami menghubungi nomor tempat kerja dapat dari web terus meneror nomor kantor melakukan penagihan padahal baru gagal bayar jalan hari,0.0
bang kalau fb sama ig nya di nonaktivkan bagaimana,0.0
gagal bayar dah th amaan aja cuma debt collector beberapa x dtg sosmed juga aman,0.0
langkah gagal bayar jika sudah hapus data dan hapus aplikasi apa lagi,0.0
ka saya ganti sim card saya yang biasa saya pakai pinjaman online ke tab yang tidak ada aplikasi sosmednya dan tidak ada kontaknya apa itu aman jika gagal bayar dan aman juga untuk hp saya yang lama,0.0
takut itu dari pikiran kita sendiri semangat sudah terlanjur hadapi,0.0
klok hp iphone,0.0
itu bagaimana caranya biar data tidak di sebar kepada teman kita,0.0
saya udh hpus akun email tapi pas sya cba login lagi tetap bisa bg itu bagaimana bg bantu jawab bg,0.0
gagal bayar julo kredit pintar hadir paduka sudah jalan tahun lebih kartu juga sudah dibuang untung saja dulu daftar kondarnya pakai nomor fake beli kartu di konter yang murah haha salam sukses buat para penggalbay,0.0
imei hp gua kena kalau login wa langsung keblokir gonta ganti nomer hp selalu kena blokir,0.0
jika sudah di hapus bagaimana kalau debt collector datang ke rumah,0.0
saking paniknya awal gagal bayar akun fb tidak sempet diotak atik langsung dihapus aj,0.0
kak apakah no darurat nya hilang juga,0.0
klu menghapus akun google apa kah di aplikasi brimo dan yang lain akan terhapus juga akun email nya kk karena kan sama yang di pakai buat email brimo sama pinjaman online,0.0
saya tidak bisa gabung link telegramnya kenapa ya saya baru install telegram dan verifikasi ke sms tidak bisa saya tidak terima sms kode telegram,0.0
ini debt collector sudah telpon kontak sekitar rumah bagaimana kalau terlanjur gini bang,0.0
bismillahirrahmanirrahim mantep banh caer buat kalian yang sering autol atau tidak keacc pinjolnya sini saya ajarin jokiin mau data busuk atau data fresh bisa tembus nomornya ada di profil bagi hasil juga okee wa bio,0.0
kalau pakai cara gini takut nya ngubungin kondar dan tlpn semua kontak kita,0.0
kalau tidak ganti nomor bagaimana bang,0.0
perlu ganti no ya bang,0.0
bang kalau sudah terlanjur ganti nomer bagaimana,0.0
bang pinjaman online yang debt collector yang paling galak aplikasi apa,0.0
pinjaman online susah buat bangkrut karena punya asuransi gagal bayar d tanggung asuransi wkwkwk,0.0
apk pinjaman online apa yang chat komen di tiktok kita ngeselin deh ky nya adakambing,0.0
klau kontak gmana bang,0.0
gagal bayar di adakami aman kah,0.0
saya gagal bayar apk no tidak ganti email tidak ganti fb ig tiktok tidak di private awalnya hp ribut sekarang dah setahun gagal bayar kadang kali sehari nelpon kadang tidak ada wa kadang bulan sekali email malah tidak ada sama sekali yang ngirim,0.0
bang saya kan tidak pernah daftar di apk julo kredit tapi pas saya cek kaya tutor yang abang kasih disitu malah ada pikah ke tiga dari apk julo apa data saya dipake sama orang apa bagaimana bang,0.0
gagal bayar gitu di bi cheking aman tidak ya,0.0
kalau gagal bayar kredit pintar ganggu bi cheking tidak si,0.0
terima kasih bang telah membantu,1.0
saya sudah hapus foto di google foto juga hapus data pinjaman online yang terhubung dengan akun google tapi kontak aman g ya takut ada spam ke kontak lain,0.0
cara pinjaman online ilegal nagih belum jatuh tempo sudah ngancam tidak ada akhlak jadi pengen berperang melawan dan coba gagal bayar,0.0
maksih kk tutorialnya semoga menjadi ladang amal jariah untuk anda semoga pinjaman online di indonesia bangkrut semua,1.0
bang apa berlaku juga buay pinjaman online ilegal apa bisa,0.0
kalau saya tidak punya sosmed yang saya daftarin bukan no wa tapi no biasa akun google juga sudah saya privasi semua apa aman,0.0
bentar lagi jatuh tempo kp tapi gada uang buat bayarnya,0.0
gagal bayar sangat aman segera gagal bayar nasional,0.0
saya dimaki yah g dibayar bang terus bang dng tutorial kasihan saudara kita yang gagal bayar sehat selalu bang,0.0
wa grup aman tidak bg,0.0
bang berati kalau tidak ganti nomor tidak apa ya kalau wa nya sudah di blokir semua,0.0
saya abis kena tipu kena hipnotis smpai pinjam di shope jt apakah aman gagal bayar info para suhu saya sudah tidak tahu gmna lg,0.0
yup saya sudah set kaya itu aman boz,1.0
bang kalau di shopee liat kererangannya data dan info kita di shope tidak terhapus walaupun di google sudah di cut koneksi nya itu bagaimana bang,0.0
klu pimjaman dari shope atai seabank bagaimana,0.0
bang kalau ganti nomer tapi debt collector sudah tahu alamat rumah kita kan sama saja dong malahan bisa makin tambah jengkel debt collector kalau tahu kita sengaja gagal bayar dg ganti nomer,0.0
untung masih ada kesempatan saya bru masuk tanggal pembayaran hari ini bg,1.0
kalau hp dan nomer wa yang dulu buat daftar sudah tidak aktif bagaimana bang hp sudah mati total dan simcardnya juga sudah tidak tahu kemana aplikasi cm bayar beberapakali sj dan gagal bayar sampai skrng bagaimana itu,0.0
punyaku ada pinjaman online tapi tidak ada aplikasi yang nyangkut,0.0
bang kalau email nya sudah tidak login d hp lagi sama aplikasi pinjolnya juga sudah uninstall bagaimana,0.0
bang saya pakai pinjaman online tapi malah ketipu orang lah ini gmna yah yang harus saya lakuin total jt pdhal tidak make tapi masa bayar semua sendiri,0.0
tapi debt collector dateng tidak ke rumah bang,0.0
saya di uang me sudah beberapa hari gagal bayar kenapa nagix cuman hari yh padahal biasanya sebelm jatuh tempo koar nagihnya,0.0
mau tanya suhu suhu gagal bayar untuk yang sudah pernah gagal bayar di aplikasi aklaku adk mi rpiah cep t esy c sh krdit pint r apa kah sebar data di luar kontak darurat atau hanya kontak darurat saja dari ke aplikasi tersebut terimah kasih karena saya mau otw gagal bayar cape galob tulop tidak sanggup,0.0
bang saya ada apk pinjaman online apk nah rata sdah jtuh tempo kurang lbih bulan tapi pinjamn ndak ada yang smpai juta pling bnyak itu dan pling sdkit ribu nah klau smisal ikutin cara abang aman ngak itu,0.0
bagian google aplikasi dan pihak ketiga tidak ada pinjaman online yang ada aplikasi game padahal harus nya ada karena sempat dowload beberapa pinjaman online dan ada yang di hapus dan belum bagaimana itu tidak muncul di pihak ketiga,0.0
mantap bang solusinya saya nyimak terus sama subcribe abang in like,1.0
kredivo gila hari ini dtg orang tapi tidak saya temui bilangnya mau nungguin sampai jam telat uxh jalan bln benar kredivo,0.0
bang kalau akun google d hapus apa aplikasi yang lain terpengaruh juga sroerti m banking,0.0
tapi debt collector masih bisa kerumah nggak,0.0
kalau misalnya bodoamat bang,0.0
cara hps akun facebook yang udh lama gmna ya msh ada foto saya distu tkt disebar kan sama debt collector niatnya mau gagal bayar nih,0.0
bogor hadir paduka gagal bayar jln bln nih jta aplksi smangat,1.0
sebenernya pinjaman online itu pencucian uang dari judi online makanya kalopun galbau mereka tidak takut bisa ambil lagi keuntungan dari judi online,0.0
alhamdulillah masih ingat allah,1.0
matur suwun tutornya smoga mnjadi ladang amal jariyah sampean yang sudah meringankan kepanikan ribuan orag,1.0
bang akun google saya hanya terhubung dengan dua aplikasi yaitu indeed dan whatsapp apakah saya harus hapus juga,0.0
maaf ya di tiktok bnyak bnget yang live ngaku bisa back up data kita di arahkan pinjam ke ilegal cair bagi hasil katanya aman tidak sebar data ternyata penipuan smua uda bnyak korban itu di tiktok kasihan orang sudah terlilit pinjaman online konsultasi ke jasa abal malah nambah utang data tetap di sebar emang bisa data pinjaman online d hapus kan tidak bisa uda masuk ke file pinjaman online klu hapus akun baru percaya hati hati sama joki mereka lebih sadis dri pinjaman online ato debt collector karena nipu orang yang lgi susah,0.0
saya gagal bayar dari tahun di oren indoda saya l k cuma belasan ribu di oren total jtaan lebih di ijo indoa plng tnggl brtsn ribu akul k cuma belasan ribu tapi pas ikutin paduka raja liat skor life jadi kol akun oren dll tidak saya tautkan gmail pada saat awal pinjam dan ditahun hp hilang beserta nomor jadi saya kaget juga jadi kol saya kira sudah kol,0.0
gagal bayar adalah perjuangan untuk memberantas sindikat oemerasan dan pencucian uang sudah banyak korban bunuhdiri dan keluarga hancur hancurkan pinjaman online,0.0
bang kalau dia lacak kontak darurat bagaimana,0.0
sedikit keluar dri dunia pinjaman online sya punya kreditan mobil ats nma aja sih ngambilkan klurga nh kebetulan sudah telat byar bulan pdahal sblumnya aman krna ada kondisi keuangan jadi telat selama angsuran dan masuk lagi angsuran yang di bulan ini eh sudah msuk aja ke pihak ke yang lucu nya si pihak ke ngotot banget nyuruh bayar denda nya aja dlu ktnya terus byar nya ke dia atau tidak dia mau kerumah minta denda nya aja dlu ktnya biar aman ktnya nnti berhubung sya pincinta raja gagal bayar sya keluarkan lah jurus yang sudah di ajarkan raja gagal bayar dalam menghadapi debt collector fc al hasil ujung nya si debt collector pihak ini nheluh sya tidak di gjih bu tolong lah beri sya sdkit duit sya bilang kalau mau kerumah silahkn tapi kalau mau uang tidak ad dan akhirnya dia nyerah sya biilang nnti sya yang urus sendri ke kantor buat byar setoran sam denda nya sudah langsung nyemm si debt collector tidak jadi krumah deh,0.0
bang kalau udh dapat pesan dari pinjaman online lewat email kyk pemberitahuan besok jatuh tempo terus kita hpus emailnya si pinjaman online masih bisa ngirim lewat email tidak sih,0.0
bang kenapa debt collector rupiah cepat kenapa tidak menagih padahal sudah bulan saya gagal bayar disana tidak ada sms tlfon atau wa padahal nomor nya tidak pernah saya ganti,0.0
kredit pintar krmh hari jumat saya tanyain id kata nya tidak pakai bu saya bukan pihak ke saya dari kantor baik si tidak marah cuma bilang suruh cicil sedikit dan dy minta izin foto terus saya juga izin foto dy masa dy bilang nya tidak usah bu saya aja yang foto buat laporan terus saya bilang aja saya juga buat bukti kalau nanti ada apa kedepan nya terus dy langsung pergii,0.0
terimakasih penjelasannya raja gagal bayar,0.0
sebenarnya tidak ada niat gagal bayar tapi memang tidak ada uang buat bayar lebih mentingin bayar sekolah anak listrik air awalnya pinjaman online juga karena kebutuhan ekonomi mau pinjam sodara dengan nominal yang tidak sedikit meraka juga tidak ada trs ada cara gampang pakai pinjaman online cuma modal ktp dan fto selfi ya cari yang bisa tidak taunya gara apk gali lobang tutup lobang lagi sampai beranak apk lama pusing sendiri sekarang sudah dititik pasrah sama tuhan mau didatengin debt collector ya silahkan kali aja nanti bisa saya ajak curhat biar ke rumahnya tidak sebentar,0.0
kuningan hadir om,0.0
bner banget paduka aman saya bukan gagal bayar tapi sengaja tidak di bayar sama sekali say nomer hp imel tetap tidak ganti pengen tahu sampai mana pinjaman online itu meneror saya,1.0
hadir walaupun terlambat semangat terus ngasih edukasinya,1.0
agak ribet mending ganti nomer baru imeil baru sama restart hp kestlan pabrik beras ngk bakalan ada teror pun di hp saya sudah saya lakukan kayak gini aman tampa teror,0.0
hadir walaupun telat tapi tetep tonton sampai habis,0.0
untungnya sudah lama tidak punya akun instagram facebook dll cuma wa saja itu juga sudah ganti nomer biarkan saja mau apapun juga memang pinjaman online bikin stress biarkan pinjaman online strees juga pokonya galbaykan semua,0.0
info kerjaan online yang bisa dikerjain sampingan gais bingung banget mau cari sampingan,0.0
kalau di aplikasi dan pihak ke tidak ada app oren dan gopinjam yang digunain bagaimana itu bang,0.0
beribu terimakasih untuk paduka sebelum liat chanel ini perasaan gelisah seabank spinjam spaylater total cair jt sempat bingung tapi setelah paham ilmu paduka mantap bulan depan untuk gagal bayar,1.0
hadir abangkooohhhh,0.0
terima kasih suhu atas edukasi nya,1.0
raja temen saya pernah gagal bayar di easycs tapi setelah beberapa bulan dia dikasih limit lagi juta dan bisa di cairin pula itu bagaimana ya,0.0
makasih paduka rg,1.0
hadir bang mksh,0.0
sehat terus baginda raja,1.0
hadirr bang,0.0
hadir bang,0.0
gagal bayar bln dibbrpa apk sekarang ko mlh ngancem ke oren bisa tahu akun oren gitu bagaimana caranya,0.0
cirebon pertama,0.0
beh baru tahu ini tokped ane bangke email nama tanggal lahir di darkweb sejak,0.0
lebih bagus gausah login google di chrome,1.0
coba ah,0.0
di saya ada zenius gmana tuh,0.0
tokopedia shopback hhh,1.0
yah kena akun tokped saya,0.0
makasih bang infonya mantappps,1.0
di akun saya ada yaitu tokoped yang lagi itu pas kebocoran data kek nya ya,0.0
saya mau pinjam kok tidak bisa bagaimana caranya,0.0
selamat siang kak mohon petunjuk kalau kita dapat tlp dari penipu yang meminta memperbaiki data kependudukan pada akhirnya dipakai pinjaman online terus bagaimana kak,0.0
lah tiba di tagih pihak kredito katanya sudah telat hari,0.0
saya juga kena tipu ktp saya disalah gunakan tapi ktp saya mat belum diperpanjang bisakah tetep dipakai pinjaman online,0.0
tidak mgkn kan harus pakai sensor mata,0.0
tangkap sukari orang pati ngluwung kompak bosku iaur begenggek panggilane peno halim su menco aligito sapuan,1.0
saya kena tipu juga kk saya kirim foto ktp dan foto sama ktp saya kk,0.0
masalah nya email otoritas jasa keuangan sama via call nya itu tidak pernah balas email dari nasabah yang terlilit hutang pinjaman online,0.0
kak bagaimana caranya agar ktp kita d blacklist dari pinjaman online takutnya ktp ku di pakai untuk pinjaman online soalnya ada yang minta dan bodohnya saya kasih,0.0
bang kalau minjol ada syarat umurnya tidak,0.0
klau ingin cek akun pinjolnya yang di salah gukakan oknum yng tidak brtanggung jawab bagaimana caranya bang biar bisa tahu foto propilnya lokasinya dimana agar bsa lacaka bang,0.0
saya baru aja udh bayar tagihan kancil cair cuma kubayar tadi pagi tiba ada yang wa saya lagi bilang saya masih ada tagihan di aplikasi apa gtu namanya kalau dalam memit tidak dibayar bakal diviralkan disebar data saya itu beneran apa tidak ya tapi anehnya dy punya foto ktp n foto saya pas pengajuan padahal demi allah saya gada pinjaman di aplikasi itu selain kancil aja bagaimana donk solusinya,0.0
keadaan saya saat ini,0.0
saya juga di ancam,0.0
jadi bagaimana solusinya,0.0
intinya harus kuat mental,0.0
pinjaman online ilegal jangan di bayar karena sudah menyalahi aturan,0.0
sepengalaman saya bisa di laporkan ke otoritas jasa keuangan nti sama otoritas jasa keuangan di arahin ke satgas pasti nti akun yang neror dan aplikasi nya di awasi sama pihak otoritas jasa keuangan klu memang keterlaluan lapor juga ke link saiber polri lewat webset polri kumpulkan bukti yang di s barkan data sudah banyak korban ini kuatkan mental kita jangan goyang mereka yang neror cm nakut in saja,0.0
saya juga gagal bayar dan foto saya dan ktp saya sudah d posting d grup daerah saya katanya membawa lari duti perusahan saya sudah minta waktu tapi malah mereka meneror bahkan ke kontak yang ad di hp saya bagaimana cara mengatasinya bisakah di buat laporan agar pinjaman online ilegal tidak sembarang nyebar data ketika ad yang gagal bayar,0.0
saya barusan di teror kk,0.0
kak saya di teror sama debt collector pinjaman online ilegal apk kredit kaya data saya di sebar pinjaman saya sudah lewat hari apa saya harus membayar atau bagaimana minta solusi nya kak,0.0
saya belum jatuh tempo tapi sudah sebar data ternyata saya lihat pinjaman online nya ilegal padahal jatuh tempo masih tanggal,0.0
kak saya di ancam akan penyebaran data dari aplikasi pinjaman online ilegal bagaimana cara atasi nya kak,0.0
kk saya mau konsul pinjam ilegal saya juga di ancam kk data juga di sebar juga,0.0
bang kok di hp saya tidak ada pemindaian dark web nya ya itu bagaimana ya bang,0.0
ok bg,0.0
bocornya di aplikasi zenius loh orangmau belajar malah dibocorin datanya,0.0
deep web dark web,0.0
bang resikonya apa,0.0
sama toko pak edi juga dah saya,1.0
kok punya ku g ada menu itu ya kak,0.0
bang kok bisa kebetulan sama bocornya di aplikasi tokopedia dan waktunya sama tanggal bulan mei tahun apakah data yang bocor sudah tidak bisa di apa apain bang,0.0
anjay saya situs bocornya,0.0
emangnya kenapa kalau password nya yang bocor dan bagaimana kalau akunya di hpus,0.0
pantesan banyak yang nawarin perguruan tinggi ealaah ternyata,1.0
makasih bg kamu,1.0
kak bagaimana kalau saya nggak pernah install or buat akun untuk apk itu tapi mungkin prnh masuk websitenya pakai akun gugel eh pas cek nama dan emailku ada bocor karena apk tersebut mau ganti password juga tidak bisa soalnya saya kan nggak prnh buat akun kucoba login pakai email tidak terdaftar di apk website itu solusinya bagaimana yaa kak,0.0
punyaku bocor di pronhub bang,0.0
sama min bocor di toko hijau kok bisa di toko sebesar itu ya pengen bilang macam ajg,0.0
bermanfaat banget tapi kurang ramett,0.0
syukurnya aman makasih infonya min,1.0
ijin bertanya pak kemarin saya mengaku salah sudah menyebut nama nomor nik alamat itu berpotensi untuk apa ya pak saya berfikir negatif terus soalnya pak mohon pencerahannya,0.0
saya sudah ngasih otp pak ketipu sama bunga jadi juta tapi mngkin dia lengah akun pinjaman online saya balik langsung ganti password setelah ini saya mau hapus akun pinjaman online saja biar tidak capek,0.0
saya adalah korbannya tidak pernah minjam pinjaman online tapi dapat tagihan sudah hampir tahun apa yang harus saya lakukan apa saya lapor polisi mohon jawabannya,0.0
sudahlah pinjaman online sudah memakan korban nyawa melayang bundir karena nasabah di teror ancaman kata binatang tidak menutup kemungkinan saatnya nanti karyawan pinjaman online juga menjadi korban karena menghadapi nasabah kalap bubarkan saja pinjaman online,0.0
intinya mau ngomong apa pun tidak masuk akal buat kami yang sdm nya rendah ini pak pemerintah harus nya anda malu datanya bocor di lembaga yang khusus nya mejaga agar data pribadi tidak bisa di akses napak kali pemerintah kususnya kominfo tidak berbenah katanya isinya otang yang punyakak it nya tinggi sdm tinggi tapi kami masyarakat yang dirugikan itinya hapus aja pinjaman online sudah ada contoh kok cina negara maju aja itu dilarang loh kita malah makek sudah ada contoh nya kok negara memperbolehkan ini logika nya dimana ini pak pemerintah saya pingin tahu jawabanya kalau saya wajib ini hukum mati di terapkan di negeri ini bagi parakoruptor karena di dalam idah jlas ada unsur korupsinya magf saya hanya kuli yang merasa kasihan pada teman saya yang yerkenak jebakan pinjaman online,0.0
skrang bukan slah siapa tr jerat pinjaman online siapa sruh mmbuat aplikasi pinjaman online n jngan prnah menyalahkan rakyat,0.0
tikusnya sudah menguasai lumbung halo para tikus kumpulan dan komplotan para penipu pembohong pengingkar janji pemanipulasi dokumen elektronik pengancam peneror pengintimidasi perusak hubungan pembuat cacat maling dan perampok apa kabarnya masihkah menipu dan merampok uang dari masyarakat indonesia maling tetaplah maling mana mungkin maling mengaku tikus tetaplah tikus selamanya akan menjadi hama yang rakus dan merusak beginilah kalau tikus sudah menguasai lumbung lumbungnya harus segera dibakar karena para kucing laparnya sudah terbiasa diberi makan oleh para tikus para kucingnya keenakan tidur sehingga lupa dengan tugas kewenangan tanggung jawab dan kewajibannya otoritas jasa keuangan itu tidak ada gunanya karena tidak memberikan perlindungan kepada konsumen percuma lapor otoritas jasa keuangan afpi berdiri hanya untuk melindungi para tikus bubarkan saja afpi karena tidak ada gunanya asosiasi seperti ini berdiri dan tidak memberikan kemaslahatan yang melindungi tikus apakah bukan tikus juga apa cucurut ya tutup saja seluruh perusahaan fintech p p lending dan pinjaman online legal otoritas jasa keuangan serta perusahaan penyedia jasa penagihan pihak ketiganya karena ini komplotan yang sudah membuat susah masyarakat indonesia beginilah kalau asosiasi dan perusahaan yang tidak profesional dan tidak beradab diberi izin oleh otoritas jasa keuangan berizin otoritas jasa keuangan hanya sebatas untuk berlindung saja perusahaan seperti ini lebih preman daripada para preman di jalanan dasar kumpulan dan komplotan para penipu dan perampok balikin uang saya rp yang kalian rampok inilah uang saya yang dirampok oleh kumpulan dan komplotan para tikus mari kita semua untuk menjadi pengawas otoritas jasa keuangan dan mendukung program pemerintah untuk membubarkan afpi dan membangkrutkan seluruh perusahaan fintech p p lending dan pinjaman online legal otoritas jasa keuangan terima kasih,0.0
assalamu alaikum mba najwa tolong bantu viral kan kembali mba najwa mengenai pinjaman online legal yang sekarang cara penagihan nya sudah tidak sesuai peraturan pojk no pojk legal berasa ilegal yang banyak sekali pengancaman pengancaman yang dilakukan debt collector agar negri kita aman dan dengan penagihan sudah tidak sesuai aturan agar ttidak ada orban kembali saya sering lihat video yang sering di upload bapak haji jamalofficialvlog semoga dengan ini viral semua pinjaman online pinjaman online di hapus legal maupun ilegal semenjak ada nya pinjaman online tidak mempermudah masyarakat melainkan mempersulit masyarakat terimakasih mba najwa seblmny,0.0
satu nya cra cuma pasrah kpda allah soal nya lapor polisi pun tanggapan nya ya cuma bilang ya kmu berhutang ya hrus d byar pdhal kita sudah d permalukan habis an,0.0
kenapa pemerintah beri ijin pinjaman online,0.0
padahal sudah tahu kalau pinjaman online itu kejahatan tapi kenapa masih di sahkan di bela harus kita bersama aja habisi dana pinjaman online tersebut,0.0
sampai saat ini saya tida pernah dapat bantun pemerintah gara gara pinjaman online ini akibat data pribadi di salah gunakan,1.0
muak banget lihat ketua otoritas jasa keuangan,0.0
mungkin yang ekonominya middle atau high bisa bilang lagian pakai pinjaman online segala hey kalau mampu tidak akan ada manusia yang mau pinjaman online mereka melakukan itu pasti ada dasar alasannya semoga semua yang terlilit hutang pinjaman online segera lunas dan basmi segera pinjaman online legal dan non legal,1.0
paling aman itu yaa para koruptor di negeri tercinta ini meskipun di penjara aja masih bisa katawa i coba rakyat biasa pinjaman online dengan nominal kecil dan belum bisa bayar aja udh diancam di maki dan bahkan banyak yang bunuh diri krna stress dengan bunga yang menggilakkkkk plis pemerintah dan jajaran basmilah pinjaman online legal ilegal kami rakyat biasa ini udh susah jangan dibikin susah lg,0.0
tidak usah jauh jauh pinjaman online sms dan telpon penawaran pinjaman dan iklan promotif bnyak masuk sms nomor telepon aja bisa diakses bebas orang lain persoalan begini msh dianggap sepele seakan akan hidup di peradaban zaman batu,0.0
mba nana tolong di ramaikan lgi pinjaman online ilegal sudah banyak korban lagi di luaran sana dengan data di sebar lalu setres dan jalan pintas terahir yaitu bunuh diri karena depresi hanya mba nana lah yang bisa menyampaikan di acara mba trimakasih mba nana sehat selalu,0.0
najwa shihab keutamaan dari ilmu itu untuk apa untuk mencari uang atau untuk membantu orang,0.0
rakyat bermasalah aparatur perizinan lepas tangan gunanya di buat untuk apa kalau nggak buat masyarakat heran jadi eceng gondok aja udahlah,0.0
ini yang ku takutkan,0.0
mending pakai manual lagi lebih aman,0.0
tuh si bapak apa kaga ngerti sistem instalasi aplikasi di playstore yak,0.0
kirain pemerintah doank yang suka ngutang rakyat nya juga cerminan saja ternyata satu negara pemuja riba mantap,0.0
duuh om tongam,0.0
baku hantam pak di ring ufc,0.0
bengek sok hacker,0.0
begitu miskinnya bangsa ini buat yang kehidylupan,0.0
mulus banget mbak nana,1.0
bacot doang ini orang kompo,0.0
lebih baik pinjam di bank,0.0
lebih baik pinjaman online ini tak usah dilegalkan sangat menghancurkan mentalitas masyarakat saya sendiri sudah mengalami tolong untuk pemerintah agar tidak usah melegalkan fintek,0.0
ada masalah hidup apa sih ini narsum dari otoritas jasa keuangan ngeselin bat,0.0
aduh indonesia terlalu banyak lembaga g berguna ya disalahkan malah membandingkan dengan negara lain g pernah mengakui kesalahan dan mencoba fokus ajh pada negara sendiri tanpa membandingkan,0.0
siapa yang nonton ini iklan youtubenya pinjaman online sopan banget iklannya,1.0
lebih emang paling ngerti ke masyarakat di banding otoritas jasa keuangan,1.0
it pemerintah itu pada goblok yah wajar di gaji kecil,0.0
audit forensik digital coba diumumin hasilnya biar tahu siapa yang salah,0.0
bantuan hukum konthoolll banyak cocot kerjaan nooll wwkkkkk wkkk,0.0
teruusss aja cuci tangan udahlah kalau urusan sama pejabat negara termasuk finance percuma,0.0
iya beda nya hacker yang lapor kalau d luar d kasih duit dsini malah d cuekin rakyat dianggap bodoh,0.0
benar adanya sudah ganti nomer hp kok ttep ada sms dari pinjaman online illegal atas nama bla bla bla pdhal nomer baru dan tidak pernah akses namanya pinjaman online seminggu minimal sms gila memang dpt nomer saya drmn pdhal nomer baru massif sekali pinjaman online ini,0.0
kemarin kyk nya aplikasi negara mana ya yang bocor kmarin negara wakanda kyk nya,0.0
pinjaman online legal berasa ilegal kawand sama saja ngancam sms wa dateng ke rumah dan tempat kerja juga hapus dan tutup semua pinjaman online biar masyarakat yang gagal bayar bisa tenang hidupnya karena sudah banyak yang bunuh diri gara gagal bayar pinjaman online,0.0
saya sulit percaya sama negara urusan seperti ini aja tidak bisa ngatur,0.0
kisah ibu e seperti kisah ibu pertiwi yang kini juga dililit hutang berbunga andaikan tak bisa bayar ibu pertiwi jadi taruhannya negara ini penduduknya mayoritas beragama islam dan di agama islam diharamkan meminjam dengan bunga riba karena resikonya ya begini hari tiada keramaian,0.0
